1,2M,BZESPR,,CAM-CAM,2023-07,ADD,20.5,21.5,1,246,258,12.0,0.0,2023-03-05,2023-03-12,2.0
1,2M,DGAPLJ,,CAM-CAM,2023-07,ADD,0.5,3.5,3,6,42,36.0,6.0,2023-03-05,2023-03-12,2.0
1,2M,DGATZA,,CAM-CAM,2023-07,ADD,2,5,3,24,60,36.0,1.5,2023-03-05,2023-03-12,2.0
1,2M,INBPLJ,,CAM-CAM,2023-07,ADD,1.5,3,1.5,18,36,18.0,1.0,2023-03-05,2023-03-12,2.0
2,2M,TOTAL,,,2023-07,ADD,-,-,-,-,-,102.0,0.1,2023-03-05,2023-03-12,
1,2M,BZESPR,,CAM-CAM,2023-08,ADD,20.5,21.5,1,246,258,12.0,0.0,2023-03-05,2023-03-12,2.0
1,2M,DGAPLJ,,CAM-CAM,2023-08,ADD,0.5,3.5,3,6,42,36.0,6.0,2023-03-05,2023-03-12,2.0
1,2M,DGATZA,,CAM-CAM,2023-08,ADD,2,5,3,24,60,36.0,1.5,2023-03-05,2023-03-12,2.0
1,2M,INBPLJ,,CAM-CAM,2023-08,ADD,1.5,3,1.5,18,36,18.0,1.0,2023-03-05,2023-03-12,2.0
2,2M,TOTAL,,,2023-08,ADD,-,-,-,-,-,102.0,0.1,2023-03-05,2023-03-12,
1,2M,BZESPR,,CAM-CAM,2023-09,ADD,20.5,21.5,1,246,258,12.0,0.0,2023-03-05,2023-03-12,2.0
1,2M,DGAPLJ,,CAM-CAM,2023-09,ADD,0.5,3.5,3,6,42,36.0,6.0,2023-03-05,2023-03-12,2.0
1,2M,DGATZA,,CAM-CAM,2023-09,ADD,2,5,3,24,60,36.0,1.5,2023-03-05,2023-03-12,2.0
1,2M,INBPLJ,,CAM-CAM,2023-09,ADD,1.5,3,1.5,18,36,18.0,1.0,2023-03-05,2023-03-12,2.0
2,2M,TOTAL,,,2023-09,ADD,-,-,-,-,-,102.0,0.1,2023-03-05,2023-03-12,
1,2M,BZESPR,,CAM-CAM,2023-10,ADD,20.5,21.5,1,246,258,12.0,0.0,2023-03-05,2023-03-12,2.0
1,2M,DGAPLJ,,CAM-CAM,2023-10,ADD,0.5,3.5,3,6,42,36.0,6.0,2023-03-05,2023-03-12,2.0
1,2M,DGATZA,,CAM-CAM,2023-10,ADD,2,5,3,24,60,36.0,1.5,2023-03-05,2023-03-12,2.0
1,2M,INBPLJ,,CAM-CAM,2023-10,ADD,1.5,3,1.5,18,36,18.0,1.0,2023-03-05,2023-03-12,2.0
2,2M,TOTAL,,,2023-10,ADD,-,-,-,-,-,102.0,0.1,2023-03-05,2023-03-12,
3,2M,,,,2049-12,,,,,,,,,,,
1,2Z,BRASSA,,SUD-SUD,2023-04,NEW,0.0,0.3,0.3,0,24,24.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-04,NEW,0.0,0.2,0.2,0,12,12.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-04,NEW,0.0,0.3,0.3,0,24,24.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-04,NEW,0.0,0.3,0.3,0,23,23.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-04,NEW,0.0,0.3,0.3,0,23,23.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-04,NEW,0.0,0.3,0.3,0,23,23.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-04,NEW,0.0,0.3,0.3,0,23,23.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-04,NEW,0.0,0.2,0.2,0,12,12.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-04,ADD,0.9,1.8,0.9,62,126,64.0,1.0,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-04,ADD,1,1,0.0,70,73,3.0,0.0,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-04,ADD,0.3,0.5,0.1,25,35,10.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-04,ADD,0.8,0.9,0.1,60,66,6.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-04,ADD,2.8,2.9,0.2,198,210,12.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-04,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-04,ADD,0.2,0.2,0.0,13,16,3.0,0.2,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-04,RDC,0.8,0.3,-0.4,54,24,-30.0,-0.6,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-04,RDC,0.4,0.3,-0.2,31,18,-13.0,-0.4,2023-03-05,2023-03-12,3.0
1,2Z,GRURAO,,SUD-SUD,2023-04,RDC,1.7,1.6,-0.1,122,113,-9.0,-0.1,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-04,ADD,-,-,-,-,-,215.0,0.1,2023-03-05,2023-03-12,
1,2Z,BRASSA,,SUD-SUD,2023-05,NEW,0.0,0.4,0.4,0,27,27.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-05,NEW,0.0,0.1,0.1,0,9,9.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-05,NEW,0.0,0.3,0.3,0,19,19.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-05,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-05,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-05,NEW,0.0,0.4,0.4,0,30,30.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-05,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-05,NEW,0.0,0.1,0.1,0,9,9.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-05,ADD,0.9,1.8,0.9,63,130,67.0,1.1,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-05,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-05,ADD,0.4,0.5,0.1,26,36,10.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-05,ADD,0.9,0.9,0.1,63,67,4.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-05,ADD,2.8,2.9,0.1,202,211,9.0,0.0,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-05,ADD,1,1.1,0.1,72,78,6.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-05,ADD,0.2,0.3,0.1,16,21,5.0,0.3,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-05,RDC,0.8,0.4,-0.4,58,27,-31.0,-0.5,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-05,RDC,0.4,0.2,-0.2,30,15,-15.0,-0.5,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-05,ADD,-,-,-,-,-,232.0,0.1,2023-03-05,2023-03-12,
1,2Z,BRASSA,,SUD-SUD,2023-06,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-06,NEW,0.0,0.1,0.1,0,10,10.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-06,NEW,0.0,0.3,0.3,0,19,19.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-06,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-06,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-06,NEW,0.0,0.4,0.4,0,31,31.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-06,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-06,NEW,0.0,0.1,0.1,0,10,10.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-06,ADD,0.8,1.8,1,60,130,70.0,1.2,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-06,ADD,1,1.1,0.1,74,79,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-06,ADD,0.4,0.5,0.2,26,37,11.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-06,ADD,0.9,0.9,0.1,62,67,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-06,ADD,2.8,2.9,0.1,202,211,9.0,0.0,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-06,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-06,ADD,0.2,0.3,0.1,14,19,5.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-06,RDC,0.8,0.4,-0.4,58,26,-32.0,-0.6,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-06,RDC,0.4,0.2,-0.2,31,16,-15.0,-0.5,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-06,ADD,-,-,-,-,-,237.0,0.1,2023-03-05,2023-03-12,
1,2Z,BRASSA,,SUD-SUD,2023-07,NEW,0.0,0.3,0.3,0,24,24.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-07,NEW,0.0,0.2,0.2,0,12,12.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-07,NEW,0.0,0.3,0.3,0,23,23.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUIPN,,SUD-SUD,2023-07,NEW,0.0,0.7,0.7,0,53,53.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-07,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-07,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-07,NEW,0.0,0.4,0.4,0,30,30.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-07,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-07,NEW,0.0,0.2,0.2,0,12,12.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-07,ADD,0.9,1.8,0.9,63,127,64.0,1.0,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-07,ADD,1,1,0.1,70,75,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-07,ADD,0.3,0.5,0.1,24,34,10.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-07,ADD,0.8,0.9,0.1,60,66,6.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-07,ADD,2.8,2.9,0.2,199,210,11.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-07,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-07,ADD,0.2,0.3,0.1,15,21,6.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-07,RDC,0.8,0.3,-0.4,55,24,-31.0,-0.6,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-07,RDC,0.4,0.2,-0.2,30,15,-15.0,-0.5,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-07,ADD,-,-,-,-,-,293.0,0.1,2023-03-05,2023-03-12,
1,2Z,BRASSA,,SUD-SUD,2023-08,NEW,0.0,0.4,0.4,0,27,27.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-08,NEW,0.0,0.1,0.1,0,9,9.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-08,NEW,0.0,0.3,0.3,0,19,19.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUIPN,,SUD-SUD,2023-08,NEW,0.0,0.9,0.9,0,63,63.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-08,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-08,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-08,NEW,0.0,0.5,0.5,0,33,33.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-08,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-08,NEW,0.0,0.1,0.1,0,9,9.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-08,ADD,0.8,1.8,1,60,130,70.0,1.2,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-08,ADD,1,1.1,0.1,74,79,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-08,ADD,0.4,0.5,0.1,28,35,7.0,0.3,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-08,ADD,0.9,0.9,0.1,63,67,4.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-08,ADD,2.8,2.9,0.1,202,211,9.0,0.0,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-08,ADD,1,1.1,0.1,72,78,6.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-08,ADD,0.2,0.3,0.1,16,21,5.0,0.3,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-08,RDC,0.7,0.4,-0.4,53,27,-26.0,-0.5,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-08,RDC,0.5,0.2,-0.2,33,16,-17.0,-0.5,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-08,ADD,-,-,-,-,-,301.0,0.1,2023-03-05,2023-03-12,
1,2Z,BRASSA,,SUD-SUD,2023-09,NEW,0.0,0.3,0.3,0,25,25.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-09,NEW,0.0,0.1,0.1,0,11,11.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-09,NEW,0.0,0.3,0.3,0,22,22.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUIPN,,SUD-SUD,2023-09,NEW,0.0,0.8,0.8,0,60,60.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-09,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-09,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-09,NEW,0.0,0.4,0.4,0,31,31.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-09,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-09,NEW,0.0,0.1,0.1,0,11,11.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-09,ADD,0.9,1.8,0.9,62,127,65.0,1.0,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-09,ADD,1,1.1,0.1,70,76,6.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-09,ADD,0.3,0.4,0.1,25,29,4.0,0.2,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-09,ADD,0.8,0.9,0.1,60,66,6.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-09,ADD,2.8,2.9,0.1,199,210,11.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-09,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-09,ADD,0.2,0.3,0.1,14,19,5.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-09,RDC,0.7,0.3,-0.3,50,25,-25.0,-0.5,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-09,RDC,0.4,0.2,-0.2,31,16,-15.0,-0.5,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-09,ADD,-,-,-,-,-,300.0,0.1,2023-03-05,2023-03-12,
1,2Z,BRASSA,,SUD-SUD,2023-10,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHTXF,,SUD-SUD,2023-10,NEW,0.0,0.1,0.1,0,10,10.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,CGHUDI,,SUD-SUD,2023-10,NEW,0.0,0.3,0.3,0,21,21.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUIPN,,SUD-SUD,2023-10,NEW,0.0,0.9,0.9,0,63,63.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRURIA,,SUD-SUD,2023-10,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,GRUURG,,SUD-SUD,2023-10,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,PAVSSA,,SUD-SUD,2023-10,NEW,0.0,0.4,0.4,0,30,30.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,RIAURG,,SUD-SUD,2023-10,NEW,0.0,0.4,0.4,0,26,26.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,SSATXF,,SUD-SUD,2023-10,NEW,0.0,0.1,0.1,0,10,10.0,1.0,2023-03-05,2023-03-12,1.0
1,2Z,ARUCGH,,SUD-SUD,2023-10,ADD,0.9,1.8,0.9,63,129,66.0,1.0,2023-03-05,2023-03-12,2.0
1,2Z,ARUGRU,,SUD-SUD,2023-10,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,BSBMOC,,SUD-SUD,2023-10,ADD,0.4,0.4,0.1,26,31,5.0,0.2,2023-03-05,2023-03-12,2.0
1,2Z,CGHIPN,,SUD-SUD,2023-10,ADD,0.9,0.9,0.1,63,67,4.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,CGHSJP,,SUD-SUD,2023-10,ADD,2.8,2.9,0.1,201,211,10.0,0.0,2023-03-05,2023-03-12,2.0
1,2Z,IOSSSA,,SUD-SUD,2023-10,ADD,1,1.1,0.1,72,77,5.0,0.1,2023-03-05,2023-03-12,2.0
1,2Z,LECSSA,,SUD-SUD,2023-10,ADD,0.2,0.3,0.1,15,21,6.0,0.4,2023-03-05,2023-03-12,2.0
1,2Z,BRABSB,,SUD-SUD,2023-10,RDC,0.7,0.4,-0.4,51,26,-25.0,-0.5,2023-03-05,2023-03-12,3.0
1,2Z,CGHRIA,,SUD-SUD,2023-10,RDC,0.4,0.2,-0.2,30,15,-15.0,-0.5,2023-03-05,2023-03-12,3.0
2,2Z,TOTAL,,,2023-10,ADD,-,-,-,-,-,299.0,0.2,2023-03-05,2023-03-12,
3,2Z,,,,2049-12,,,,,,,,,,,
1,4Y,CUNFRA,,EUR-PLA,2023-04,RDC,0.7,0.6,-0.1,179,161,-18.0,-0.1,2023-03-05,2023-03-12,3.0
1,4Y,FRAPTY,,CAM-EUR,2023-04,RDC,0.4,0.3,-0.1,107,89,-18.0,-0.2,2023-03-05,2023-03-12,3.0
1,4Y,FRAPUJ,,CAR-EUR,2023-04,RDC,0.7,0.6,-0.1,187,169,-18.0,-0.1,2023-03-05,2023-03-12,3.0
2,4Y,TOTAL,,,2023-04,RDC,-,-,-,-,-,-54.0,-0.1,2023-03-05,2023-03-12,
3,4Y,,,,2049-12,,,,,,,,,,,
1,5U,RTBSAL,,CAM-CAM,2023-05,ADD,0.5,0.5,0.0,15,16,1.0,0.1,2023-03-05,2023-03-12,2.0
2,5U,TOTAL,,,2023-05,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
1,5U,RTBSAL,,CAM-CAM,2023-06,ADD,0.4,0.4,0.0,15,16,1.0,0.1,2023-03-05,2023-03-12,2.0
2,5U,TOTAL,,,2023-06,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
1,5U,RTBSAL,,CAM-CAM,2023-07,ADD,0.4,0.4,0.0,14,15,1.0,0.1,2023-03-05,2023-03-12,2.0
2,5U,TOTAL,,,2023-07,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
1,5U,RTBSAL,,CAM-CAM,2023-08,ADD,0.4,0.4,0.0,14,15,1.0,0.1,2023-03-05,2023-03-12,2.0
2,5U,TOTAL,,,2023-08,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
1,5U,RTBSAL,,CAM-CAM,2023-09,ADD,0.4,0.4,0.0,15,16,1.0,0.1,2023-03-05,2023-03-12,2.0
2,5U,TOTAL,,,2023-09,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
1,5U,RTBSAL,,CAM-CAM,2023-10,ADD,0.4,0.4,0.0,14,15,1.0,0.1,2023-03-05,2023-03-12,2.0
2,5U,TOTAL,,,2023-10,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
3,5U,,,,2049-12,,,,,,,,,,,
1,9B,BAUBQD,,EUR-SUD,2023-04,NEW,0.0,1.1,1.1,0,113,113.0,1.0,2023-03-05,2023-03-12,1.0
1,9B,BAUFOI,,EUR-SUD,2023-04,NEW,0.0,1.3,1.3,0,128,128.0,1.0,2023-03-05,2023-03-12,1.0
2,9B,TOTAL,,,2023-04,ADD,-,-,-,-,-,241.0,0.0,2023-03-05,2023-03-12,
1,9B,BAUBQD,,EUR-SUD,2023-05,NEW,0.0,1.1,1.1,0,113,113.0,1.0,2023-03-05,2023-03-12,1.0
1,9B,BAUFOI,,EUR-SUD,2023-05,NEW,0.0,1.3,1.3,0,127,127.0,1.0,2023-03-05,2023-03-12,1.0
2,9B,TOTAL,,,2023-05,ADD,-,-,-,-,-,240.0,0.0,2023-03-05,2023-03-12,
1,9B,BAUBQD,,EUR-SUD,2023-06,NEW,0.0,0.1,0.1,0,15,15.0,1.0,2023-03-05,2023-03-12,1.0
1,9B,BAUFOI,,EUR-SUD,2023-06,NEW,0.0,0.1,0.1,0,15,15.0,1.0,2023-03-05,2023-03-12,1.0
2,9B,TOTAL,,,2023-06,ADD,-,-,-,-,-,30.0,0.0,2023-03-05,2023-03-12,
3,9B,,,,2049-12,,,,,,,,,,,
1,9N,BZESAL,,CAM-CAM,2023-04,ADD,0.6,0.7,0.1,11,12,1.0,0.1,2023-03-05,2023-03-12,2.0
2,9N,TOTAL,,,2023-04,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
1,9N,BZESAL,,CAM-CAM,2023-05,ADD,0.7,0.8,0.1,13,15,2.0,0.2,2023-03-05,2023-03-12,2.0
2,9N,TOTAL,,,2023-05,ADD,-,-,-,-,-,2.0,0.0,2023-03-05,2023-03-12,
1,9N,BZESAL,,CAM-CAM,2023-06,ADD,0.7,0.8,0.1,14,15,1.0,0.1,2023-03-05,2023-03-12,2.0
2,9N,TOTAL,,,2023-06,ADD,-,-,-,-,-,1.0,0.0,2023-03-05,2023-03-12,
